,Text,Label
259,"@Paolita_Hii depende, si tiene tatuado ""100 % negra cumbiera"" difícil no mirar con asco (? 😂",1
260,"El cine español será todo lo malo que tú quieras, pero no tenemos un fascista como Eastwood, el Sáenz de Heredia yanqui.",1
261,"Cuánta gente y cuánto periodistas mamón están meando fuera del tiesto hoy por lo de la suspensión del Celta-Real Madrid. Que nivel, maribel.",1
262,"El cuñao Rivera, no encuentra su lugar en el espectro político. Acabarán por decir que son de izquierdas, tiempo al tiempo. https://t.co/KzSrx0wDEG",0
263,Explícame alma de cántaro cómo un GÉNERO MUSICAL puede ser machista porque yo solo veo a PERSONAS machistas haciendo música https://t.co/QFCvlnQn4P,0
264,"Antes de follar con alguna loca del coño, haceos una paja y os evitáis de problemas.",1
265,"@Daniel_Robira Uno de parados. Se presenta un parado a un puesto de trabajo. ""Le interesa de jardinero?"" / ""Dejar dinero yo, mamón?""",0
266,Aiii mi guarrilla pelirroja que guapa está!!! @cristinacastano te echamos de menos!!! #goya2017,0
267,#FirstDates251 que mierda era el postre aquel todo negro 😂😂 https://t.co/Vd97ZAefo3,0
268,"la de yo soy tu gatita, dale don dale, baila morena, la de sufre mamón y la de pasión de gavilanes JAJAJAJA https://t.co/7LY3Fjr9Iz",0
269,@naxo__greenday @Fministra Y pegas a un fascista como tú o a una mujer acompañado por tu panda?,0
270,La Patri y la guarrilla pelirroja. Galaza. #Goya2017,0
271,Dani Rovira eres un grande y a los que te critican...🖕🏿(sí...es negro) #goya2017,0
272,"@Serotoninka_ ""¡Que te jodan furcia! Esto es Rap sucio y si no te queda claro...!"" Tío, a ver si mi colega saca esta mierda ya.",1
273,@DANIROVIRA @Evita_Blanco99 Que te jodan retrasado...  Me encantas @Evita_Blanco99 jajaja,1
274,Tengo una teoría que dice que Trump es de Hydra y pretende sustituir a Cráneo Rojo #LosVengadores,0
275,"Si en vez de Boyé, la película estuviera protagonizada por uno de los fascistas asesinos de los abogados de Atocha, hubiera sido candidata? https://t.co/NJIoTHWkJT",1
276,"Sectarismo, infantilismo, misticismo... este tipo de gente acabarán siendo pasto de la ultraderecha. https://t.co/j3bhIjEvY0",0
277,"@Simonow_ pero ¿por qué molestaba un signo de identidad nacional? Y sigue molestando porque es de fachas, claro",0
278,Venga Peter... que estrenas el rojo... ¿será verdad? #OHD2TV3,0
279,Alves pedazo de subnormal también puedes cubrir el palo corto,1
280,@SextaNocheTV c's mira hacia otro lado silbando. Esta tia facha es prima hermana de maruhenda ya son dos babosas de 13tvppodrido,1
281,"@GQSpain Había leído ""el mongolo ""😅😅😅😅😅",0
282,"@DPelayoVuelve @andresmr62 El recurso facilón a ""Franco"" y ""Facha"" es propio de la Merma. Pero de un cultureta esperaba algo + @litobalboa",0
283,Y como subnormal otra vez subiendo la cuesta.....,0
284,"Según Inda yo soy fascista. Pero bueno es Inda, me tomo más en serio las opiniones de mi prima de 6 años que las suyas.",0
285,@runy_9 @F1DavidCastilla Deja Gol Tv harto de sufrir la catalanofobia,0
286,"@jkShirkz lo tipico de no soy gay pero 5€ son 5€, no?",0
287,¿Películas para Rajoy? 'El hombre de las mil caras' y 'El gran dictador' https://t.co/DUOD4QolhH #España,1
288,"Estos partidos políticos son representantes del lobby gay y pro aborto en Ecuador, NO desperdiciar tu voto con est… https://t.co/jXyqiKUvi9",0
289,"@JoJoFactsDubs A que sí? Por eso dejé de dibujarlo, porque estaba demasiado raro XD pero si tú vieras al Rohan que hice... Parece travelo(?)",1
290,Vuestra enfermedad con la catalanofobia llega a límites insospechados. Luego os extraña la antipatía que despertáis https://t.co/vFY6OCYg0q,0
291,"@Suicide_pierce @nikablogs @JackBibon las hembristas me recordáis mucho a los comunistas, ""si no piensas como yo eres un fascista/machista""",0
292,Eres moro — Si bueno mestizo mitad mitad https://t.co/Gtp45l3qSg,0
293,@Counterflow6 No te vendo nada. Tu y tu paño podéis iros a misa y después al mitin de Rajoy. Y tanta paz te lleves como gloria dejas. Facha,1
294,"@PatxiArtieda @parado_new - Me traes:5 de pulpo,2 de gambas,1 centolla, 4 albariños y una Miranda para el maricón de mi cuñado y RAPIDIÑO.",0
295,"@mafolu2 @luisonsank @Jardiner_ daré mucho asco, pero no voy a dejar que un subnormal así que no sabe ni hablar me ofenda, saludos pío pío",1
296,Daniel has muerto o algo no te veo twittear como un subnormal,1
297,"Catalanofobia no, simplemente no sabía narrar partidos de fútbol. Esta gente siempre con el victimismo... https://t.co/QiNvwPfY9f",0
298,"@blanKat5 Ah, entonces sólo eres una fan loca que sabe lo mismo que yo.",0
299,@Azpitarte eres subnormal profundo.,1
300,"Alan fue el único que se animó a desmentir cómo son los experimentos del rojo, se creen superiores @combatearg",0
301,"@andresmr62 Lo de facha no era para ti, Sabandija ummmm, eso es un insulto unineuronal lo demás tonterías. Adiós. PD: Mírate bien lo de Goya",1
302,"@Pablo_Iglesias_ Eso eso, vas de comunista y luego vas a los Goya con el despilfarro de dinero y capitalismo que hay allí... Viva el cholo",0
303,"#DerSpiegel lo vuelve hacer contra #Trump, cuándo será el turno del dictador de #Venezuela? https://t.co/NFGAYRwnbz",0
304,"""Halloween no es español, si sois ateos no podéis celebrar la Navidad, el cine español es una mierda y los actores unos rojos""",1
305,"@FlexZCoD esas son next level, me refiero de las negras",0
306,@jcanexp @valenciacf valor el de la afición para soportar esta vergüenza partido tras partido #PeterVeteYa,0
307,"@chacho_mlg @agarzon @saluboldo ¿vas a pasar del zasca no? Pues si apoyo que un pueblo se revele contra un dictador, fíjate que cosas",0
308,no estoy viendo los goya pero seguro que dani rovira ya ha hecho el subnormal,1
309,da igual si la peli es contra zombies o contra comunistas siempre ganan los fascistas,0
310,#l6nenchufados si la TV es el reflejo del nivel académico y político de un país debemos andar como puta por rastrojo en un arcén de Europa,0
311,Marvin Antonio me hace una falta incalculable marico,0
312,@Hawkblade09 lo que no entiendo es el Pete en blanco y negro.,0
313,Políticamente incorrecta = más facha que un Land Rover @Magrit_Matrice @ElenaMoreno_82,0
314,Que @javiatm1903 te llame llorón es como si Franco te llamase facha.  La única respuesta que cabe es que en la vida ofende solo el que puede,0
315,Por si teníais alguna duda de que este tío es un fascista... https://t.co/892QsX4dI4,0
316,Muchas veces la única manera de hacer frente a la vida es poniéndote una minifalda y pintàndote como un putón.,0
317,yo no quiero votar a un referéndum independentista y a unas posibles elecciones a la vez porque no quiero meter la papeleta por error,0
318,@picdetroi Los albañiles bolivianos q me están reformando la cocina y el baño son unos gentlemen al lado de esta guarrilla callejolera.,1
319,"@agumackay Agu, amigo. Muchísimas gracias querido. Perdoname por ser tan subnormal y dale un beso enorme de mi parte Gorka y Felicitale tb",0
320,YouTube/Internet -Da todo el puto asco -Nos hemos vuelto locxs? -Hipocresía everywhere xd -Mucho subnormal suelto https://t.co/yK1nFPXPV2,0
321,@AlbertoSM28 calla subnormal y ven a una normal you mira que rima hermano esto ni el arkanO,0
322,"–Apoyemos nuestro cine! +Cuál, el español? –No digas esa palabra! +Cuál, España? –Cine independiente, facha! +Sin subvenciones? –Neoliberal!",0
323,@v8julia mucho facha amargado veo,0
324,Empecemos pronto con el hate que luego se hace de noche: Dani Rovira subnormal.,1
325,Mira es que me enfada tanto ya son invisibilizadas en casi cualquier ámbito como para que ni siquiera las incluyáis en el feminismo,0
326,¿Películas para Rajoy? 'El hombre de las mil caras' y 'El gran dictador'  https://t.co/osbvWTzvd2 #goya2017,1
327,"Será puerta abierta , inútiles fascistas embusteros miserables,no? https://t.co/9tUqZ5Xrrx",1
328,Los fachas criticones no se van a cenar y tomar una copita? Prefieren criticar todo? #Goya2017,0
329,El presentador que destruyó a una feminazi con argumentos https://t.co/PQbZ3Viren,0
330,"@Dr_Munra Ay, pobrecillo... que no le dejan ser un dictador como Dios manda.",1
331,"😎😎🌴🏖️ @ Playa Sucia, Cabo Rojo, PR https://t.co/D5z92mJrdM",0
332,"Discursos anti-Trump, IVA cultural, corrupciones varias, refugiados, etc.... Que comience la fiesta del cine?????#goya2017",0
333,"Estaba viendo fotos de Viktor y se me escapó decir en alto ""Que gay eres por dios"" me meo mucho",0
334,"A veces creo que soy subnormal, luego hago esto y lo confirmo... Cuuñii💁: Que tal a vida? Mosqui: Pois no 2017 Mosqui: E a tua?",0
335,@mflp47178 no lo querrás tú que eres muy inculta y muy facha,1
336,@marisavalde eres xenòfoba racista y nazi.Solo sabes insultar gente tan sucia  fanatica como tu es la q desprestigia españa en todo el mundo,1
337,Los cuatro fantasticos monguers heinsebregers jajajajajaja… https://t.co/uYMwxsfmqB,0
338,A xente que pasa de ser facha declarada a ir de  super progre guay en twitter sodes moi riquiños,0
339,"@kisekish claro, por eso digo que si tu no eres homófobo y satirizamos la conducta de uno que si lo es, no debes sentirte atacade.",0
340,"@miliciapopular También hay húngaros de Transcarpatia entre los soldados. Por supuesto no son fascistas, pero les obligan a enrolarse",0
341,@eldury56 no este tipo es subnormal,1
342,Me puto encanta el del pezon pero ni loca me lo haría. Cualquiera de la nariz-boca  https://t.co/NTuzQiOz5M,0
343,"#L6Nlíocatalán Para cuando debates ecuánimes en @laSextaTV con independentista? Vamos, sólo para informaros un poco",0
344,"y bueno, ni si quiera hablan de 2Pac y Biggie que son los mayores referentes del género. Muy interesantes los primeros dos episodios",0
345,"@TrosodeMierda que dices mamon xD a mi me parece una pasada, sobre todo por la actuación de James McAvoy",0
346,@juanma_rguez enano payaso de mierda como tienes el culo de las folladas que te mete el pedrerol otro maricon bujarron,1
347,@tenesorrp el documental «La gimnasta y el dictador». Imperdible. Te dejo el enlace: https://t.co/e5ZyIlIXVy. :),0
348,"7- Trump no tiene barba, seguro que si la tuviera no seria tan subnormal... https://t.co/azLtcv3RdQ",0
349,@marisavalde yo no me escondo detras de un dibujito Seguro q eres una neonazi inculta fanatica Das puta pena Habran sufrido mucho tus papas.,1
350,"Como digan que ""el pueblo catalán"" ha acudido a apoyarle , ya será la hostia... https://t.co/1qa9imPqmj",0
351,"Maricón (como supongo bollera), son insultos que puede apropiarse cualquiera que sea SGA, ya que estos se nos dicen a las personas que»",0
352,ES QUE ERES SUBNORMAL. https://t.co/fKsYGD6MLe,1
353,Independentista Rajoy https://t.co/z1A2dnDGrR via @ARAopinio,0
354,"@ElHuffPost @arvaldivia ¿Que deja la socialdemocracia? Hostia, pensaba que al largarse a su país iba a dejar de ser franquista.",0
355,La cantidad de comentarios machistas y racistas que hay en este TT xddddd  #Arruinaunacitacon4palabras,0
356,"@Jaime_InfoChe La afición es como es. No se la puede cambiar. Los pitos no son NINGÚN problema, los jugadores que tenemos sí.",0
357,"@JLCortijo @telemadrid españoles son todos no solo los q piensan como tú, tu lo q eres es un fascista no un patriota.",0
358,cuando me tratan de cola fuerte feminazi: https://t.co/DDxfqSIFpk,0
359,"@ThePumpkinGrin Da rabia porque hay gente que disfrutaría esos viajes más que ella, que es una racista de mierda. Que se quede en su casa",1
360,"Es usted @TomasFTerrados un pérfido ""provocador facha"" ☺  @elentirvigo",1
361,"- Me traes:cuatro de pulpo,dos de gambas,una centolla, 4 albariños y una Miranda para el maricón de mi cuñado y RAPIDIÑO. @LaMadredeBrian https://t.co/T7QcKGqv2T",0
362,"Buenas noches, este lunes tenemos una cita en Sevilla, será un debate político de candidaturas englobadas en "" Debates Vistalegre"" https://t.co/pafSkniipI",0
363,Siglo 21 y seguís llamando maricon a alguien pa insultarlo,0
364,Coño! Pablete vestido de fascista heteropatriarca https://t.co/i24VAgibNU,1
365,"Sin embargo, son los mismos putos fachas que sí ven bien que la Iglesia y los toros se financien con dinero público.",1
366,Foto monguer del día 🙂 https://t.co/FRGNuZ8EO6,0
367,cuidao q hoy en dia vas por la calle y te acocsa un MARIPOSON de esos.....,1
368,"Me acusan de fascista por boicotear el cine español, cuyas obras habría usado la gestapo para arrancar confesiones y practicar torturas",0
369,Un 8 para medicina dice la Aida. Es que es subnormal #VIPDirecto,1
370,@cristobalsoria @guardiacivil jodete subnormal ajajajaajaja multita para ese señor por favor asi aprende,1
371,"Tu solo conoces una lista , la de los fachas como tu y afines https://t.co/7hKehqFKvi",0
372,La afición mucho que quiere a la curva PERO LA AFICIÓN NO ÁNIMA UNA PUTA MIERDAAA,0
373,"Que yo soy un puto rojo, señor. Pero muy majo. Ahí con una foto enmarcada de él mismo con George W Bush y Colin Powell. Qué coño.",0
374,"@lareando @Dri69 es más intentar hacer humor negro absurdo en USA, que son muy mirados para eso. Queda muy infantil.",0
375,y pretendía la doctora que tomara esa mierda durante 90 días estás loca señora,0
376,"Inútil, fascista, borrachuzo, embustero y miserable. https://t.co/CwzZod2rE4",1
377,https://t.co/O63U6Bla9J Los malditos nazis de Kiev de nuevo asesinando civiles...hdlgp,0
378,COMPRATE UNAS PIERNAS HIJO DD LA GRANDÍSIMA PUTA @MARIOSUAREZ4 A VER SI DESAPARECES SUBNORMAL,1
379,"@abcdesevilla que se vayan ta a freír puñetas, a pocos interesa, peñazos de tíos fosilizados y comunistas disfrazados de perroflautas.",1
380,"El come pinga ex pro Kennedy neo fascista de mayor y puppet master de Trump va de Leninista ,Lol,lol,lol,me desternillo,son reversibles.",1
381,"""Independentista Rajoy"",per Josep Ramoneda. https://t.co/7IKjArS0fe https://t.co/SWkpthehdQ @JuntsPelSi @cupnacional @assemblea @omnium",0
382,Te quiero maricon! https://t.co/NpcVekfOdI,0
383,"El alcalde de Vigo quiere llevarse el premio al edil más subnormal del país, y tiene mérito viendo a sus competidores",1
384,Hoy #Desbanda80años el mayor crimen de guerra cometido por franquistas y fascistas italianos. 80 años sin que se condene el franquismo https://t.co/i9bHMFMPb2,0
385,"El 'dardo' de Amenábar a Rajoy en los Goya 2017: ""Le recomendaría la película de 'El gran dictador'"": https://t.co/5u4cwVahkU",0
386,"Xavier Sardà: ""Siempre que se investiga a un partido político se descalifica a la policía y a la justicia"" #L6Nlíocatalán",0
387,Es curioso cómo Europa está reprochándole a Trump que no cierre sus fronteras pero devuelve en caliente a los refugiados que llegan.,0
388,Ni de izquierdas ni de derechas pero defiendo a la neonazi de Murcia y al fascista ucraniano.,0
389,@MrMisterii xa podias tar en Coruña maricon,0
390,Grito como marica y lloro mucho. https://t.co/bDMJPudOjQ,0
391,"@larazon_es de ay  al burka  un paso !! faldita rosa y hasta las rodillas jajajajajajaja jijijijijijiji cuanto mamón , falta de collejassss",0
392,"@ironianoexiste @SamuelMontes96 lo de justificar nazis diciendo q haya gilipollas no quita q el otro lo sea, tmb se le llama pensar :|",0
